A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,2016-07-11 01:00,2016,7,11,1,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 02:00,2016,7,11,2,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 03:00,2016,7,11,3,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 04:00,2016,7,11,4,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 05:00,2016,7,11,5,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 06:00,2016,7,11,6,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 07:00,2016,7,11,7,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 08:00,2016,7,11,8,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 09:00,2016,7,11,9,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 10:00,2016,7,11,10,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 11:00,2016,7,11,11,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 12:00,2016,7,11,12,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 13:00,2016,7,11,13,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 14:00,2016,7,11,14,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 15:00,2016,7,11,15,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 16:00,2016,7,11,16,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 17:00,2016,7,11,17,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 18:00,2016,7,11,18,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 19:00,2016,7,11,19,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 20:00,2016,7,11,20,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 21:00,2016,7,11,21,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 22:00,2016,7,11,22,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 23:00,2016,7,11,23,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 00:00,2016,7,12,0,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 01:00,2016,7,12,1,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 02:00,2016,7,12,2,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 03:00,2016,7,12,3,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 04:00,2016,7,12,4,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 05:00,2016,7,12,5,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 06:00,2016,7,12,6,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 07:00,2016,7,12,7,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 08:00,2016,7,12,8,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 09:00,2016,7,12,9,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 10:00,2016,7,12,10,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 11:00,2016,7,12,11,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 12:00,2016,7,12,12,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 13:00,2016,7,12,13,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 14:00,2016,7,12,14,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 15:00,2016,7,12,15,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 16:00,2016,7,12,16,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 17:00,2016,7,12,17,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 18:00,2016,7,12,18,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 19:00,2016,7,12,19,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 20:00,2016,7,12,20,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 21:00,2016,7,12,21,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 22:00,2016,7,12,22,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-12 23:00,2016,7,12,23,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 00:00,2016,7,13,0,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 01:00,2016,7,13,1,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 02:00,2016,7,13,2,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 03:00,2016,7,13,3,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 04:00,2016,7,13,4,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 05:00,2016,7,13,5,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 06:00,2016,7,13,6,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 07:00,2016,7,13,7,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 08:00,2016,7,13,8,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 09:00,2016,7,13,9,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 10:00,2016,7,13,10,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 11:00,2016,7,13,11,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 12:00,2016,7,13,12,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 13:00,2016,7,13,13,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 14:00,2016,7,13,14,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 15:00,2016,7,13,15,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 16:00,2016,7,13,16,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 17:00,2016,7,13,17,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 18:00,2016,7,13,18,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 19:00,2016,7,13,19,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 20:00,2016,7,13,20,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 21:00,2016,7,13,21,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 22:00,2016,7,13,22,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-13 23:00,2016,7,13,23,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 00:00,2016,7,14,0,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 01:00,2016,7,14,1,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 02:00,2016,7,14,2,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 03:00,2016,7,14,3,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 04:00,2016,7,14,4,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 05:00,2016,7,14,5,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 06:00,2016,7,14,6,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 07:00,2016,7,14,7,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 08:00,2016,7,14,8,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 09:00,2016,7,14,9,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 10:00,2016,7,14,10,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 11:00,2016,7,14,11,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 12:00,2016,7,14,12,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 13:00,2016,7,14,13,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 14:00,2016,7,14,14,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 15:00,2016,7,14,15,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 16:00,2016,7,14,16,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 17:00,2016,7,14,17,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 18:00,2016,7,14,18,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 19:00,2016,7,14,19,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 20:00,2016,7,14,20,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 21:00,2016,7,14,21,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 22:00,2016,7,14,22,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-14 23:00,2016,7,14,23,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 00:00,2016,7,15,0,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 01:00,2016,7,15,1,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 02:00,2016,7,15,2,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 03:00,2016,7,15,3,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 04:00,2016,7,15,4,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 05:00,2016,7,15,5,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 06:00,2016,7,15,6,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 07:00,2016,7,15,7,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 08:00,2016,7,15,8,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 09:00,2016,7,15,9,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 10:00,2016,7,15,10,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 11:00,2016,7,15,11,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 12:00,2016,7,15,12,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 13:00,2016,7,15,13,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 14:00,2016,7,15,14,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 15:00,2016,7,15,15,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 16:00,2016,7,15,16,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 17:00,2016,7,15,17,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 18:00,2016,7,15,18,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 19:00,2016,7,15,19,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 20:00,2016,7,15,20,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 21:00,2016,7,15,21,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 22:00,2016,7,15,22,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-15 23:00,2016,7,15,23,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 00:00,2016,7,16,0,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 01:00,2016,7,16,1,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 02:00,2016,7,16,2,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 03:00,2016,7,16,3,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 04:00,2016,7,16,4,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 05:00,2016,7,16,5,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 06:00,2016,7,16,6,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 07:00,2016,7,16,7,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 08:00,2016,7,16,8,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 09:00,2016,7,16,9,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 10:00,2016,7,16,10,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 11:00,2016,7,16,11,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 12:00,2016,7,16,12,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 13:00,2016,7,16,13,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 14:00,2016,7,16,14,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 15:00,2016,7,16,15,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 16:00,2016,7,16,16,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 17:00,2016,7,16,17,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 18:00,2016,7,16,18,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 19:00,2016,7,16,19,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 20:00,2016,7,16,20,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 21:00,2016,7,16,21,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 22:00,2016,7,16,22,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-16 23:00,2016,7,16,23,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 00:00,2016,7,17,0,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 01:00,2016,7,17,1,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 02:00,2016,7,17,2,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 03:00,2016,7,17,3,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 04:00,2016,7,17,4,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 05:00,2016,7,17,5,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 06:00,2016,7,17,6,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 07:00,2016,7,17,7,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 08:00,2016,7,17,8,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 09:00,2016,7,17,9,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 10:00,2016,7,17,10,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 11:00,2016,7,17,11,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 12:00,2016,7,17,12,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 13:00,2016,7,17,13,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 14:00,2016,7,17,14,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 15:00,2016,7,17,15,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 16:00,2016,7,17,16,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 17:00,2016,7,17,17,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 18:00,2016,7,17,18,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 19:00,2016,7,17,19,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 20:00,2016,7,17,20,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 21:00,2016,7,17,21,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 22:00,2016,7,17,22,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-17 23:00,2016,7,17,23,126,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 00:00,2016,7,18,0,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 01:00,2016,7,18,1,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 02:00,2016,7,18,2,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 03:00,2016,7,18,3,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 04:00,2016,7,18,4,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 05:00,2016,7,18,5,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 06:00,2016,7,18,6,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 07:00,2016,7,18,7,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 08:00,2016,7,18,8,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 09:00,2016,7,18,9,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 10:00,2016,7,18,10,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 11:00,2016,7,18,11,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 12:00,2016,7,18,12,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 13:00,2016,7,18,13,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 14:00,2016,7,18,14,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 15:00,2016,7,18,15,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 16:00,2016,7,18,16,95,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 17:00,2016,7,18,17,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 18:00,2016,7,18,18,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 19:00,2016,7,18,19,107,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 20:00,2016,7,18,20,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 21:00,2016,7,18,21,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 22:00,2016,7,18,22,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-18 23:00,2016,7,18,23,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 00:00,2016,7,19,0,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 01:00,2016,7,19,1,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 02:00,2016,7,19,2,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 03:00,2016,7,19,3,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 04:00,2016,7,19,4,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 05:00,2016,7,19,5,154,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 06:00,2016,7,19,6,163,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 07:00,2016,7,19,7,154,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 08:00,2016,7,19,8,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 09:00,2016,7,19,9,149,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 10:00,2016,7,19,10,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,2016-07-19 11:00,2016,7,19,11,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,2016-07-19 12:00,2016,7,19,12,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 13:00,2016,7,19,13,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 14:00,2016,7,19,14,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 15:00,2016,7,19,15,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 16:00,2016,7,19,16,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 17:00,2016,7,19,17,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 18:00,2016,7,19,18,108,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 19:00,2016,7,19,19,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 20:00,2016,7,19,20,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 21:00,2016,7,19,21,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 22:00,2016,7,19,22,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-19 23:00,2016,7,19,23,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 00:00,2016,7,20,0,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 01:00,2016,7,20,1,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 02:00,2016,7,20,2,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 03:00,2016,7,20,3,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 04:00,2016,7,20,4,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 05:00,2016,7,20,5,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 06:00,2016,7,20,6,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 07:00,2016,7,20,7,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 08:00,2016,7,20,8,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 09:00,2016,7,20,9,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 10:00,2016,7,20,10,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 11:00,2016,7,20,11,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 12:00,2016,7,20,12,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 13:00,2016,7,20,13,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 14:00,2016,7,20,14,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 15:00,2016,7,20,15,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 16:00,2016,7,20,16,-2,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 17:00,2016,7,20,17,-2,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 18:00,2016,7,20,18,-2,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 19:00,2016,7,20,19,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 20:00,2016,7,20,20,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 21:00,2016,7,20,21,-3,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 22:00,2016,7,20,22,-2,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-20 23:00,2016,7,20,23,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 00:00,2016,7,21,0,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 01:00,2016,7,21,1,-1,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 02:00,2016,7,21,2,-1,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 03:00,2016,7,21,3,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 04:00,2016,7,21,4,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 05:00,2016,7,21,5,-1,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 06:00,2016,7,21,6,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 07:00,2016,7,21,7,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 08:00,2016,7,21,8,-1,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 09:00,2016,7,21,9,0,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 10:00,2016,7,21,10,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 11:00,2016,7,21,11,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 12:00,2016,7,21,12,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 13:00,2016,7,21,13,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 14:00,2016,7,21,14,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 15:00,2016,7,21,15,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 16:00,2016,7,21,16,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 17:00,2016,7,21,17,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 18:00,2016,7,21,18,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 19:00,2016,7,21,19,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 20:00,2016,7,21,20,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 21:00,2016,7,21,21,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 22:00,2016,7,21,22,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-21 23:00,2016,7,21,23,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 00:00,2016,7,22,0,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 01:00,2016,7,22,1,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 02:00,2016,7,22,2,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 03:00,2016,7,22,3,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 04:00,2016,7,22,4,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 05:00,2016,7,22,5,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 06:00,2016,7,22,6,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 07:00,2016,7,22,7,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 08:00,2016,7,22,8,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 09:00,2016,7,22,9,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 10:00,2016,7,22,10,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 11:00,2016,7,22,11,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 12:00,2016,7,22,12,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 13:00,2016,7,22,13,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 14:00,2016,7,22,14,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 15:00,2016,7,22,15,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 16:00,2016,7,22,16,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-22 17:00,2016,7,22,17,46,µg/m³,1 Hr,Valid
